Date,Open,High,Low,Close,Adj Close,Volume
2022-05-10,17.688999,18.198000,17.025000,17.594999,17.542578,761474000
2022-05-11,17.347000,17.753000,16.568001,16.629999,16.580452,670167000
2022-05-12,16.219000,16.788000,15.567000,16.174999,16.126808,708728000
2022-05-13,16.788000,17.927999,16.593000,17.705999,17.653242,670437000
2022-05-16,17.509001,17.788000,17.106001,17.264000,17.212561,521446000
2022-05-17,18.073999,18.371000,17.634001,18.177000,18.122843,585830000
2022-05-18,17.705000,18.118000,16.864000,16.938000,16.887535,545161000
2022-05-19,16.937000,17.687000,16.733999,17.124001,17.072981,621310000
2022-05-20,17.332001,17.410000,15.755000,16.694000,16.644260,739105000
2022-05-23,16.274000,16.915001,16.179001,16.898001,16.847652,639889000
2022-05-24,16.510000,16.597000,15.780000,16.153999,16.105871,588550000
2022-05-25,16.020000,17.111000,16.000000,16.975000,16.924425,781132000
2022-05-26,16.035999,18.091999,16.021999,17.851000,17.797819,996575000
2022-05-27,18.186001,18.881001,18.100000,18.811001,18.754959,738379000
2022-05-31,18.980000,19.200001,18.350000,18.672001,18.616369,664100000
2022-06-01,18.724001,19.052999,18.122000,18.320000,18.265415,544514000
2022-06-02,18.292000,19.618999,18.198000,19.591999,19.533625,648656000
2022-06-03,19.082001,19.332001,18.521999,18.719999,18.664225,598779000
2022-06-06,19.139000,19.337000,18.563999,18.785999,18.730028,422406000
2022-06-07,18.472000,19.000000,18.188000,18.926001,18.869614,388914000
2022-06-08,18.799000,19.180000,18.535000,18.648001,18.596365,363252000
2022-06-09,18.481001,18.933001,18.041000,18.048000,17.998035,395574000
2022-06-10,17.600000,17.697001,16.868999,16.974001,16.927004,465248000
2022-06-13,16.000000,16.312000,15.606000,15.647000,15.603680,604153000
2022-06-14,15.731000,16.066000,15.412000,15.836000,15.792158,469680000
2022-06-15,16.094999,16.868000,15.926000,16.527000,16.481245,563936000
2022-06-16,15.860000,15.942000,15.401000,15.601000,15.557808,545749000
2022-06-17,15.648000,15.995000,15.328000,15.880000,15.836033,630334000
2022-06-21,16.475000,17.007999,16.407000,16.566000,16.520134,483089000
2022-06-22,16.226000,16.662001,16.180000,16.360001,16.314709,437135000
2022-06-23,16.518999,16.584999,15.853000,16.225000,16.180080,463680000
2022-06-24,16.500000,17.139999,16.309999,17.125999,17.078588,472153000
2022-06-27,17.312000,17.330000,16.625999,16.868999,16.822296,427968000
2022-06-28,16.900000,17.202000,15.945000,15.982000,15.937751,461149000
2022-06-29,15.814000,15.820000,15.170000,15.542000,15.498971,482352000
2022-06-30,15.361000,15.567000,14.862000,15.159000,15.117032,686070000
2022-07-01,14.899000,15.063000,14.392000,14.523000,14.482792,577610000
2022-07-05,14.175000,14.971000,14.055000,14.964000,14.922570,651397000
2022-07-06,15.010000,15.319000,14.789000,15.130000,15.088113,529066000
2022-07-07,15.456000,15.945000,15.389000,15.858000,15.814095,492903000
2022-07-08,15.430000,16.037001,15.389000,15.838000,15.794151,467972000
2022-07-11,15.526000,15.527000,15.038000,15.152000,15.110050,437321000
2022-07-12,15.268000,15.431000,14.877000,15.082000,15.040245,458483000
2022-07-13,14.590000,15.375000,14.465000,15.164000,15.122017,521918000
2022-07-14,15.108000,15.473000,14.728000,15.372000,15.329441,456235000
2022-07-15,15.659000,15.782000,15.445000,15.762000,15.718363,385935000
2022-07-18,16.302000,16.896999,16.002001,16.101000,16.056425,670517000
2022-07-19,16.486000,17.110001,16.172001,16.992001,16.944962,702366000
2022-07-20,16.947001,17.933001,16.801001,17.806999,17.757700,760538000
2022-07-21,17.885000,18.143999,17.545000,18.049999,18.000027,557049000
2022-07-22,17.893000,17.966999,17.136999,17.319000,17.271053,536671000
2022-07-25,17.018999,17.124001,16.649000,17.024000,16.976870,480748000
2022-07-26,16.889000,16.919001,16.478001,16.533001,16.487226,397865000
2022-07-27,17.032000,17.936001,16.913000,17.790001,17.740749,569776000
2022-07-28,17.975000,18.139999,17.440001,17.983999,17.934210,474646000
2022-07-29,17.813000,18.243999,17.691999,18.163000,18.112719,435460000
2022-08-01,18.181999,18.846001,17.990000,18.441000,18.389946,476469000
2022-08-02,18.122000,18.938000,18.091999,18.525999,18.474709,489527000
2022-08-03,18.184000,18.968000,18.136999,18.893000,18.840693,418146000
2022-08-04,18.849001,19.274000,18.760000,19.215000,19.161802,409652000
2022-08-05,18.809999,19.229000,18.666000,18.989000,18.936426,386068000
2022-08-08,17.502001,18.239000,17.242001,17.792999,17.743734,981859000
2022-08-09,17.252001,17.447001,16.724001,17.086000,17.038698,668263000
2022-08-10,17.698000,18.118000,17.316999,18.097000,18.046898,597422000
2022-08-11,18.131001,18.707001,17.875999,17.941999,17.892326,509327000
2022-08-12,18.160000,18.718000,17.952999,18.709000,18.657204,478094000
2022-08-15,18.701000,19.164000,18.613001,19.032000,18.979307,457666000
2022-08-16,18.920000,19.142000,18.500999,18.879000,18.826735,451240000
2022-08-17,18.523001,18.688000,18.145000,18.334999,18.284235,446799000
2022-08-18,18.301001,18.865000,18.183001,18.773001,18.721027,415447000
2022-08-19,18.406000,18.520000,17.770000,17.849001,17.799585,441588000
2022-08-22,17.490000,17.558001,16.966000,17.034000,16.986839,409593000
2022-08-23,16.989000,17.465000,16.969999,17.181000,17.133436,369986000
2022-08-24,17.011999,17.406000,16.895000,17.222000,17.174322,522661000
2022-08-25,16.844000,17.947001,16.833000,17.913000,17.863407,770691000
2022-08-26,17.857000,17.924000,16.237000,16.260000,16.214983,769127000
2022-08-29,16.020000,16.337999,15.767000,15.801000,15.757253,496132000
2022-08-30,15.960000,16.039000,15.182000,15.468000,15.425176,530181000
2022-08-31,15.384000,15.540000,14.959000,15.094000,15.052211,573710000
2022-09-01,14.209000,14.380000,13.270000,13.937000,13.898414,1178865000
2022-09-02,14.100000,14.171000,13.591000,13.647000,13.609216,743157000
2022-09-06,13.731000,13.779000,13.351000,13.465000,13.427721,535751000
2022-09-07,13.563000,13.838000,13.346000,13.714000,13.680094,512657000
2022-09-08,13.459000,14.008000,13.369000,13.990000,13.955413,624873000
2022-09-09,14.157000,14.474000,14.126000,14.387000,14.351431,486612000
2022-09-12,14.369000,14.547000,14.198000,14.505000,14.469140,484159000
2022-09-13,13.802000,13.922000,13.099000,13.131000,13.098537,714956000
2022-09-14,13.254000,13.290000,12.913000,13.128000,13.095544,588507000
2022-09-15,13.015000,13.233000,12.790000,12.929000,12.897037,523625000
2022-09-16,12.742000,13.212000,12.617000,13.198000,13.165371,670751000
2022-09-19,13.012000,13.463000,13.010000,13.382000,13.348918,569685000
2022-09-20,13.215000,13.483000,13.057000,13.176000,13.143425,524818000
2022-09-21,13.213000,14.031000,13.110000,13.261000,13.228213,807679000
2022-09-22,13.070000,13.149000,12.428000,12.561000,12.529946,759162000
2022-09-23,12.420000,12.611000,12.257000,12.516000,12.485057,663309000
2022-09-26,12.491000,12.659000,12.214000,12.228000,12.197769,547343000
2022-09-27,12.507000,12.736000,12.258000,12.413000,12.382312,553854000
2022-09-28,12.410000,12.823000,12.354000,12.736000,12.704513,542414000
2022-09-29,12.448000,12.500000,11.946000,12.220000,12.189790,532763000
2022-09-30,12.087000,12.633000,12.075000,12.139000,12.108990,565638000
2022-10-03,12.347000,12.678000,12.105000,12.512000,12.481069,547478000
2022-10-04,12.879000,13.220000,12.879000,13.167000,13.134447,584182000
2022-10-05,12.911000,13.321000,12.621000,13.209000,13.176344,507131000
2022-10-06,13.220000,13.656000,13.103000,13.130000,13.097540,644157000
2022-10-07,12.505000,12.670000,12.022000,12.076000,12.046144,672478000
2022-10-10,12.037000,12.124000,11.408000,11.670000,11.641150,698699000
2022-10-11,11.561000,11.846000,11.283000,11.586000,11.557355,667482000
2022-10-12,11.579000,11.735000,11.345000,11.500000,11.471569,492590000
2022-10-13,10.971000,12.078000,10.813000,11.960000,11.930434,850103000
2022-10-14,12.057000,12.111000,11.204000,11.227000,11.199242,713432000
2022-10-17,11.518000,11.948000,11.517000,11.888000,11.858608,580774000
2022-10-18,12.344000,12.492000,11.618000,11.967000,11.937413,659362000
2022-10-19,11.879000,12.350000,11.834000,12.051000,12.021204,523131000
2022-10-20,12.113000,12.769000,12.105000,12.194000,12.163854,652398000
2022-10-21,12.098000,12.498000,11.887000,12.466000,12.435181,609494000
2022-10-24,12.508000,12.710000,12.064000,12.599000,12.567852,517457000
2022-10-25,12.694000,13.300000,12.664000,13.261000,13.228213,505482000
2022-10-26,12.869000,13.388000,12.708000,12.896000,12.864120,532953000
2022-10-27,13.630000,13.838000,13.122000,13.176000,13.143425,583113000
2022-10-28,13.104000,13.850000,13.061000,13.834000,13.799799,521040000
2022-10-31,13.778000,13.838000,13.297000,13.497000,13.463631,486341000
2022-11-01,13.811000,13.925000,13.519000,13.543000,13.509518,432817000
2022-11-02,13.850000,14.210000,13.211000,13.219000,13.186319,672628000
2022-11-03,13.043000,13.781000,12.956000,13.421000,13.387820,500065000
2022-11-04,13.986000,14.229000,13.697000,14.156000,14.121002,612576000
2022-11-07,14.228000,14.412000,13.954000,14.301000,14.265643,410061000
2022-11-08,14.801000,14.891000,14.216000,14.602000,14.565901,595292000
2022-11-09,14.162000,14.211000,13.759000,13.776000,13.741943,454414000
2022-11-10,14.800000,15.773000,14.547000,15.750000,15.711062,700819000
2022-11-11,15.807000,16.389000,15.482000,16.327000,16.286636,655487000
2022-11-14,16.218000,16.540001,15.922000,16.295000,16.254719,527852000
2022-11-15,16.722000,16.997999,16.382000,16.666000,16.624798,545876000
2022-11-16,16.162001,16.362000,15.873000,15.910000,15.870667,649547000
2022-11-17,15.715000,16.266001,15.535000,15.677000,15.638242,710894000
2022-11-18,15.966000,16.002001,15.120000,15.409000,15.370905,492072000
2022-11-21,15.147000,15.477000,15.080000,15.317000,15.279135,404739000
2022-11-22,15.328000,16.058001,15.122000,16.038000,15.998347,472866000
2022-11-23,16.098000,16.527000,16.048000,16.518999,16.478161,427241000
2022-11-25,16.318001,16.487000,16.172001,16.270000,16.229780,167934000
2022-11-28,16.025999,16.357000,15.725000,15.827000,15.787870,303741000
2022-11-29,15.827000,15.932000,15.520000,15.639000,15.600338,298384000
2022-11-30,15.697000,16.930000,15.597000,16.923000,16.885481,565298000
2022-12-01,16.999001,17.264999,16.635000,17.135000,17.097010,470977000
2022-12-02,16.659000,16.933001,16.445000,16.875999,16.838591,371389000
2022-12-05,16.679001,16.995001,16.472000,16.610001,16.573174,352255000
2022-12-06,16.530001,16.573000,15.819000,15.987000,15.951557,352694000
2022-12-07,15.772000,16.186001,15.667000,16.120001,16.084263,372388000
2022-12-08,16.273001,17.179001,15.959000,17.169001,17.130936,515456000
2022-12-09,17.160000,17.583000,16.975000,17.000999,16.963305,465338000
2022-12-12,17.037001,17.538000,16.797001,17.535000,17.496122,457328000
2022-12-13,18.531000,18.790001,17.711000,18.072001,18.031931,656589000
2022-12-14,17.987000,18.252001,17.420000,17.674000,17.634817,496888000
2022-12-15,17.146000,17.320000,16.700001,16.952000,16.914417,478542000
2022-12-16,16.864000,17.041000,16.410000,16.570999,16.534264,478232000
2022-12-19,16.572001,16.608999,16.145000,16.254000,16.217962,354039000
2022-12-20,16.063999,16.309999,15.852000,16.084999,16.049339,403260000
2022-12-21,16.114000,16.627001,16.101999,16.500999,16.464418,325025000
2022-12-22,16.094000,16.138000,14.882000,15.339000,15.304993,565045000
2022-12-23,15.196000,15.339000,14.883000,15.206000,15.172288,349326000
2022-12-27,15.074000,15.100000,14.056000,14.121000,14.089695,464902000
2022-12-28,13.927000,14.262000,13.884000,14.036000,14.004882,351066000
2022-12-29,14.402000,14.683000,14.227000,14.603000,14.570623,354923000
2022-12-30,14.334000,14.629000,14.233000,14.614000,14.581599,310490000
